"","TRANSECT","TRAP_START","PeriodID","JulianDate","month","year","Effort","Woylie_Caps","Chuditch_Caps","Quenda_Caps","Koomal_Caps","Round","prop.2yrsburnt.500m.transect","prop.2yrsburnt.1km.transect","prop.great10yrs.unburnt.500m.transect","prop.great10yrs.unburnt.1km.transect","prop.great20yrs.unburnt.500m.transect","prop.great20yrs.unburnt.1km.transect","prop.burnttwice.500m.transect","prop.burntthree.500m.transect","tsf.cat.shannon.diversity","prop_burnt_transect","prop_moderate_transect","prop_severe_transect","severity_diversity","pa_severe_transect","prop.5yrsharvest.500m.transect","prop.20yrsharvest.500m.transect","prop.great20yrsharvest.500m.transect","prop.5yrsharvest.1km.transect","prop.20yrsharvest.1km.transect","prop.great20yrsharvest.1km.transect","tsh.shannon.diversity","Year","BaitIntensity.Transect.Twelve","Rain.TwelveMonths","Rain.PrvAutumn","mean.smNDVI","ndvi.monthly.anomaly","prop.pasture.1km","prop.pasture.5km","DistCentroidPasture","Distance.Assets","RoadLength1km","RoadLength5km","mean.annual.precip","rain.anomaly.twelve","valleys.prop.area","Woylie_Abundance","Woylie_SD","Koomal_Abundance","Koomal_SD","Chuditch_Abundance","Chuditch_SD","Quenda_PA"
"87","Dordagup",2016-05-24,33,145,5,2016,200,0,0,0,2,"May_2016",0,0,0.742726231386025,0.699833425874514,0.61397479954181,0.524930594114381,0.0112256586483391,0,0.917767286673674,0,0,0,0,0,0.00381194409148666,0.0479457856840322,0.676916560779331,0.0301014198782961,0.0924543610547667,0.60393509127789,1.69856138112026,2016,15.20276927948,791.552124023438,225.668380737305,73.9052587890625,0.0677089685623056,0,0.019872665760942,14.6507892793589,4685.349609375,77813.4936216171,678660.925111415,872.946044921875,-0.0932404944978265,0.229991252058189,0.79,3,13.8353333333333,37,1.143,5,0
"88","Keninup",2005-11-07,12,311,11,2005,200,56,14,2,19,"Nov_2005",0.557266811279826,0.496151007065275,0.0969631236442516,0.0674891911842244,0.0952277657266811,0.0661183169882948,0.497180043383948,0,0.890343766240171,0.460710128055879,0.448341094295693,0.0123690337601863,1.15354573522263,1,0,0,0.781992797118848,0,0,0.794419178293379,0.564117692385308,2005,16.2914524078369,784.833312988281,91.7585830688477,62.4211767578125,0.0446991555785945,0.191782699265431,0.273995713086496,13.3445027196825,18488.802734375,33994.6544346185,216502.965184717,591.472961425781,0.326913255842487,0.409342402492862,68.4823333333333,83.0250000000001,86.101,170,26.9816666666667,40,1
"89","Keninup",2006-03-28,13,87,3,2006,200,98,14,1,23,"Mar_2006",0.557266811279826,0.496151007065275,0.0969631236442516,0.0674891911842244,0.0952277657266811,0.0661183169882948,0.497180043383948,0,0.890343766240171,0.460710128055879,0.448341094295693,0.0123690337601863,1.15354573522263,1,0,0,0.781992797118848,0,0,0.794419178293379,0.564117692385308,2006,18.358865737915,859.737121582031,321.514556884766,62.4211767578125,-0.0435576980745584,0.190330007674597,0.268844896861425,13.3445027196825,18488.802734375,33994.6544346185,216502.965184717,591.472961425781,0.453552702577618,0.409342402492862,101.315666666667,113,89.1523333333333,175,25.2833333333333,38,1
"90","Keninup",2006-10-31,14,304,10,2006,200,111,8,1,21,"Oct_2006",0.557266811279826,0.496151007065275,0.120824295010846,0.0795107033639144,0.0952277657266811,0.0661183169882948,0.497180043383948,0,0.890343766240171,0.460710128055879,0.448341094295693,0.0123690337601863,1.15354573522263,1,0,0,0.781992797118848,0,0,0.794419178293379,0.564117692385308,2006,16.1558742523193,518.778686523438,321.514556884766,62.4211767578125,0.123469270148561,0.190330007674597,0.268844896861425,13.3445027196825,18488.802734375,33994.6544346185,216502.965184717,591.472961425781,-0.122903800584747,0.409342402492862,124.582333333333,138,90.924,177.025,19.312,30,1
"91","Keninup",2007-03-27,15,86,3,2007,200,128,2,2,30,"Mar_2007",0.557266811279826,0.496151007065275,0.120824295010846,0.0795107033639144,0.0952277657266811,0.0661183169882948,0.497180043383948,0,0.890343766240171,0.460710128055879,0.448341094295693,0.0123690337601863,1.15354573522263,1,0,0,0.781992797118848,0,0,0.794419178293379,0.564117692385308,2007,17.949914932251,426.526123046875,67.4891586303711,62.4211767578125,-0.171342040982374,0.185094836092534,0.262976878377167,13.3445027196825,18488.802734375,33994.6544346185,216502.965184717,591.472961425781,-0.278874689354002,0.409342402492862,133.101666666667,148,111.121333333333,217,13.687,24,1
"92","Keninup",2007-11-06,16,310,11,2007,200,113,2,2,20,"Nov_2007",0,0,0.185032537960954,0.157755984393125,0.0952277657266811,0.0661183169882948,0.000433839479392625,0,0.467890508940656,0,0,0,0,0,0,0,0.781992797118848,0,0,0.794419178293379,0.564117692385308,2007,16.2281169891357,575.942687988281,67.4891586303711,62.4211767578125,-0.0442770180165663,0.185094836092534,0.262976878377167,13.3445027196825,18488.802734375,33994.6544346185,216502.965184717,591.472961425781,-0.0262569457106938,0.409342402492862,120.499666666667,135,108.002,214,13.376,24,1
"93","Keninup",2008-03-11,17,71,3,2008,200,91,11,2,44,"Mar_2008",0,0,0.185032537960954,0.157755984393125,0.0952277657266811,0.0661183169882948,0.000433839479392625,0,0.467890508940656,0,0,0,0,0,0,0,0.781992797118848,0,0,0.794419178293379,0.564117692385308,2008,14.4013528823853,575.591552734375,84.1254043579102,62.4211767578125,-0.144369660389061,0.184601469137156,0.258506589295756,13.3445027196825,18488.802734375,33994.6544346185,216502.965184717,591.472961425781,-0.026850608104085,0.409342402492862,101.215333333333,116,164.489333333333,315.025,20.2243333333333,31,1
"94","Keninup",2008-11-04,18,309,11,2008,200,97,8,0,44,"Nov_2008",0,0,0.185032537960954,0.157755984393125,0.0963123644251627,0.0666455762944216,0,0,0.658774239896054,0,0,0,0,0,0,0,0.781992797118848,0,0,0.794419178293379,0.564117692385308,2008,14.9044876098633,600.994873046875,84.1254043579102,62.4211767578125,-0.0766827548067518,0.184601469137156,0.258506589295756,13.3445027196825,18488.802734375,33994.6544346185,216502.965184717,591.472961425781,0.0160986422746031,0.409342402492862,94.9073333333333,105,191.216,365,19.3103333333333,30,0
"95","Keninup",2009-03-31,19,90,3,2009,200,50,6,1,74,"Mar_2009",0,0,0.185032537960954,0.157755984393125,0.0963123644251627,0.0666455762944216,0,0,0.658774239896054,0,0,0,0,0,0,0,0.781992797118848,0,0,0.794419178293379,0.564117692385308,2009,19.3508548736572,651.8623046875,194.981460571289,62.4211767578125,-0.124258574231347,0.185643021598509,0.263355854570942,13.3445027196825,18488.802734375,33994.6544346185,216502.965184717,591.472961425781,0.102099922059238,0.409342402492862,58.1936666666667,68,294.204666666667,556,17.8713333333333,30,1
"96","Keninup",2009-10-27,20,300,10,2009,200,40,6,5,84,"Oct_2009",0,0,0.219305856832972,0.225983338605926,0.0969631236442516,0.0674891911842244,0,0,0.658686561618585,0,0,0,0,0,0,0,0.781992797118848,0,0,0.794419178293379,0.564117692385308,2009,17.1352996826172,675.181945800781,194.981460571289,62.4211767578125,0.0970456760849101,0.185643021598509,0.263355854570942,13.3445027196825,18488.802734375,33994.6544346185,216502.965184717,591.472961425781,0.141526307767669,0.409342402492862,42.1986666666667,50,313.235333333333,600,18.1446666666667,29,1
"97","Keninup",2010-04-13,21,103,4,2010,200,24,11,0,74,"Apr_2010",0,0,0.219305856832972,0.225983338605926,0.0969631236442516,0.0674891911842244,0,0,0.658620786852101,0,0,0,0,0,0,0,0.781992797118848,0,0,0.794419178293379,0.564117692385308,2010,16.6302490234375,573.781494140625,88.3271865844727,62.4211767578125,0.0236276160037177,0.183779190878193,0.258062412896601,13.3445027196825,18488.802734375,33994.6544346185,216502.965184717,591.472961425781,-0.029910863959884,0.409342402492862,28.7576666666667,35,279.514,528,19.761,31,0
"98","Keninup",2010-10-19,22,292,10,2010,200,20,11,0,62,"Oct_2010",0.0878524945770065,0.130549404196984,0.131670281995662,0.0955393862701677,0.096529284164859,0.0668564800168723,0,0,0.819817565293186,0.0917491268917346,0.089639115250291,0.00211001164144354,0.350938793391272,1,0,0,0.781992797118848,0,0,0.794419178293379,0.564117692385308,2010,16.7709045410156,349.481140136719,88.3271865844727,62.4211767578125,0.00691002926630521,0.183779190878193,0.258062412896601,13.3445027196825,18488.802734375,33994.6544346185,216502.965184717,591.472961425781,-0.409134207429747,0.409342402492862,22.7936666666667,28,260.602333333333,496,22.71,36,0
"99","Keninup",2011-04-12,23,102,4,2011,200,19,9,0,123,"Apr_2011",0.0878524945770065,0.130549404196984,0.131670281995662,0.0955393862701677,0.096529284164859,0.0668564800168723,0,0,0.819817565293186,0.0917491268917346,0.089639115250291,0.00211001164144354,0.350938793391272,1,0,0,0.781992797118848,0,0,0.794419178293379,0.564117692385308,2011,15.7749395370483,426.972686767578,115.09725189209,62.4211767578125,-0.176367194853171,0.183285823922815,0.255951556247402,13.3445027196825,18488.802734375,33994.6544346185,216502.965184717,591.472961425781,-0.27811968659001,0.409342402492862,21.7356666666667,26,388.053333333333,728.05,20.6906666666667,34,0
"100","Keninup",2011-10-11,24,284,10,2011,200,14,9,0,105,"Oct_2011",0.0878524945770065,0.130549404196984,0.131670281995662,0.0955393862701677,0.096529284164859,0.0668564800168723,0,0,0.819817565293186,0.0917491268917346,0.089639115250291,0.00211001164144354,0.350938793391272,1,0,0,0.781992797118848,0,0,0.794419178293379,0.564117692385308,2011,19.5684509277344,650.940734863281,115.09725189209,62.4211767578125,0.058275078016149,0.183285823922815,0.255951556247402,13.3445027196825,18488.802734375,33994.6544346185,216502.965184717,591.472961425781,0.100541829155046,0.409342402492862,16.824,21,362.997666666667,693.05,20.2883333333333,33,0
"101","Keninup",2012-04-24,25,115,4,2012,200,11,6,0,90,"Apr_2012",0.114967462039046,0.175471897078983,0.204555314533623,0.178002741748392,0.096529284164859,0.0668564800168723,0.027114967462039,0,0.879238953343523,0.0917491268917346,0.089639115250291,0.00211001164144354,0.474540416756099,1,0,0,0.781992797118848,0,0,0.794419178293379,0.564117692385308,2012,19.3587436676025,675.911315917969,102.422660827637,62.4211767578125,-0.0136930246137072,0.187671307970617,0.263551455187084,13.3445027196825,18488.802734375,33994.6544346185,216502.965184717,591.472961425781,0.142759449711182,0.409342402492862,14.446,19,326.865,615.05,17.553,29,0
"102","Keninup",2012-11-13,26,318,11,2012,200,25,3,0,78,"Nov_2012",0.114967462039046,0.175471897078983,0.204555314533623,0.178002741748392,0.096529284164859,0.0668564800168723,0.027114967462039,0,0.879238953343523,0.0917491268917346,0.089639115250291,0.00211001164144354,0.474540416756099,1,0,0,0.781992797118848,0,0,0.794419178293379,0.564117692385308,2012,18.4585971832275,489.536285400391,102.422660827637,62.4211767578125,-0.0552183339663215,0.187671307970617,0.263551455187084,13.3445027196825,18488.802734375,33994.6544346185,216502.965184717,591.472961425781,-0.172343763237572,0.409342402492862,27.7706666666667,32,307.472666666667,594.025,14.6296666666667,26,0
"103","Keninup",2013-04-09,27,99,4,2013,200,20,7,0,101,"Apr_2013",0.114967462039046,0.175471897078983,0.204555314533623,0.178002741748392,0.096529284164859,0.0668564800168723,0,0,1.05808182185878,0.0917491268917346,0.089639115250291,0.00211001164144354,0.474540416756099,1,0,0,0.781992797118848,0,0,0.794419178293379,0.564117692385308,2013,17.0451107025146,545.729675292969,65.9874649047852,62.4211767578125,0.00202037824233868,0.190439644775792,0.267076341290475,13.3445027196825,18488.802734375,33994.6544346185,216502.965184717,591.472961425781,-0.0773379158745407,0.409342402492862,23.814,29,339.724666666667,657.075,15.9843333333333,28,0
"104","Moopinup",2000-03-28,1,88,3,2000,200,127,6,4,9,"Mar_2000",0,0,0.374031462784691,0.33977643223102,0.000234796900680911,0.000116441546343735,0.542380840572904,0.000234796900680911,0.00225760197084488,0,0,0,0,0,0,0,1,0,0,0.990600944158551,0.824982124696398,2000,20.7299709320068,802.251892089844,170.937744140625,62.951318359375,-0.0105988060070717,0.0425274126128309,0.208907269357328,11.2287569261543,9498.349609375,36086.2882430647,228674.994119438,608.744506835938,0.317879476662051,0.200149586457048,142.674666666667,163,42.7963333333333,89.0250000000001,8.57366666666667,13,1
"105","Moopinup",2001-03-27,3,86,3,2001,200,121,0,1,16,"Mar_2001",0,0,0.374031462784691,0.33977643223102,0.000234796900680911,0.0091988821611551,0.000469593801361822,0,0.673809723228469,0,0,0,0,0,0,0,1,0,0,0.990600944158551,0.824982124696398,2001,18.9486351013184,548.622436523438,113.291770935059,62.951318359375,-0.0956500725725974,0.0425274126128309,0.208907269357328,11.2287569261543,9498.349609375,36086.2882430647,228674.994119438,608.744506835938,-0.0987640457324134,0.200149586457048,130.969333333333,149,56.023,111,3.74066666666667,9,1
"106","Moopinup",2002-03-19,5,78,3,2002,200,129,2,6,4,"Mar_2002",0.000704390702042733,0.000349324639031206,0.374031462784691,0.33977643223102,0.000234796900680911,0.0091988821611551,0.00117398450340456,0,0.679417003415039,0,0,0,0,0,0,0,1,0,0,0.990600944158551,0.824982124696398,2002,18.6743125915527,538.359436035156,116.608406066895,62.951318359375,-0.0873103702080516,0.0428303144120676,0.175393760257363,11.2287569261543,9498.349609375,36086.2882430647,228674.994119438,608.744506835938,-0.115623336244331,0.200149586457048,139.231,155,36.7193333333333,78,4.85666666666667,10,1
"107","Moopinup",2003-03-18,7,77,3,2003,200,118,2,3,15,"Mar_2003",0.000704390702042733,0.000349324639031206,0.395632777647335,0.391942244993013,0.000234796900680911,0.0091988821611551,0.00117398450340456,0,0.679417003415039,0,0,0,0,0,0,0,1,0,0,0.990600944158551,0.824982124696398,2003,25.3352851867676,610.81396484375,151.020919799805,62.951318359375,-0.0908059948554007,0.0428303144120676,0.175393760257363,11.2287569261543,9498.349609375,36086.2882430647,228674.994119438,608.744506835938,0.00339955101782995,0.200149586457048,127.127,141.025,64.635,128.025,4.51933333333333,9,1
"108","Moopinup",2004-03-16,9,76,3,2004,200,86,0,1,24,"Mar_2004",0.000704390702042733,0.000349324639031206,0.395632777647335,0.391942244993013,0.000234796900680911,0.0091988821611551,0.000704390702042733,0,0.688533126539221,0,0,0,0,0,0,0,1,0,0,0.990600944158551,0.824982124696398,2004,21.7806873321533,672.455139160156,165.74186706543,62.951318359375,-0.0542545255752552,0.0389834615617617,0.166726543809656,11.2287569261543,9498.349609375,36086.2882430647,228674.994119438,608.744506835938,0.104659067324265,0.200149586457048,91.1336666666667,101,89.8506666666667,173,3.27,9,1
"109","Moopinup",2005-03-21,11,80,3,2005,200,9,2,0,19,"Mar_2005",0,0,0.395632777647335,0.391942244993013,0.000234796900680911,0.0091988821611551,0.000704390702042733,0,0.682956531926342,0,0,0,0,0,0,0,1,0,0,0.990600944158551,0.824982124696398,2005,18.7335414886475,470.430053710938,96.6542053222656,62.951318359375,-0.176566037246044,0.0352577694311504,0.164938394584929,11.2287569261543,9498.349609375,36086.2882430647,228674.994119438,608.744506835938,-0.227212650909846,0.200149586457048,11.6013333333333,17,83.7146666666667,165.025,5.30966666666667,11,0
"110","Moopinup",2005-11-08,12,312,11,2005,150,0,3,2,14,"Nov_2005",0,0,0.581357126085936,0.535281788542152,0.000234796900680911,0.0091988821611551,0.000704390702042733,0,0.682956531926342,0,0,0,0,0,0,0,1,0,0,0.990600944158551,0.824982124696398,2005,22.5901851654053,789.85546875,96.6542053222656,62.951318359375,-0.101641415780283,0.0352577694311504,0.164938394584929,11.2287569261543,9498.349609375,36086.2882430647,228674.994119438,608.744506835938,0.297515558465439,0.200149586457048,5.06166666666667,11,85.456,175,6.45333333333333,12,1
"111","Moopinup",2006-03-21,13,80,3,2006,200,0,2,2,19,"Mar_2006",0,0,0.581357126085936,0.535281788542152,0.000234796900680911,0.0091988821611551,0.000704390702042733,0,0.682956531926342,0,0,0,0,0,0,0,1,0,0,0.990600944158551,0.824982124696398,2006,26.3558082580566,859.488952636719,313.983184814453,62.951318359375,0.0383746028740428,0.0332586175561883,0.160913017563055,11.2287569261543,9498.349609375,36086.2882430647,228674.994119438,608.744506835938,0.411904243874121,0.200149586457048,1.69466666666667,4,95.0576666666667,185.025,6.88633333333333,13,1
"112","Moopinup",2006-11-14,14,318,11,2006,200,3,1,1,41,"Nov_2006",0,0,0.938952805822963,0.887866790870983,0.000234796900680911,0.0091988821611551,0,0,0.667054442236218,0,0,0,0,0,0,0,1,0,0,0.990600944158551,0.824982124696398,2006,21.9573631286621,492.9384765625,313.983184814453,62.951318359375,-0.0455642910752884,0.0332586175561883,0.160913017563055,11.2287569261543,9498.349609375,36086.2882430647,228674.994119438,608.744506835938,-0.190237495325191,0.200149586457048,3.51033333333333,5,152.466666666667,296.025,7.99366666666667,15,1
"113","Moopinup",2007-03-20,15,79,3,2007,200,6,8,3,45,"Mar_2007",0,0,0.938952805822963,0.887866790870983,0.000234796900680911,0.0091988821611551,0,0,0.667054442236218,0,0,0,0,0,0,0,1,0,0,0.990600944158551,0.824982124696398,2007,23.4608097076416,433.555084228516,70.6667251586914,62.951318359375,-0.0976921837671019,0.0325013630580966,0.164272941791252,11.2287569261543,9498.349609375,36086.2882430647,228674.994119438,608.744506835938,-0.287788096056918,0.200149586457048,6.55833333333333,9,176.643,332,13.5243333333333,21,1
"114","Moopinup",2008-04-01,17,92,4,2008,200,6,6,3,36,"Apr_2008",0.93824841512092,0.873544480670703,0.00234796900680911,0.0153702841173731,0,0.00908244061481136,0.000704390702042733,0,0.0198526244957592,0.853040940285557,0.788830164865505,0.0642107754200521,1.22022173511233,1,0,0,1,0,0,0.990600944158551,0.824982124696398,2008,16.9358215332031,583.684814453125,97.9833602905273,62.951318359375,0.0281845855955801,0.0316229478403102,0.152441762674222,11.2287569261543,9498.349609375,36086.2882430647,228674.994119438,608.744506835938,-0.0411661905797966,0.200149586457048,6.75166666666667,9,139.773,269,15.6723333333333,26,1
"115","Moopinup",2009-03-10,19,69,3,2009,200,3,4,1,21,"Mar_2009",0.93824841512092,0.873544480670703,0.00234796900680911,0.0153702841173731,0,0.00908244061481136,0.000704390702042733,0,0.0198526244957592,0.853040940285557,0.788830164865505,0.0642107754200521,1.22022173511233,1,0,0,1,0,0,0.990600944158551,0.824982124696398,2009,18.8069858551025,689.188903808594,205.579620361328,62.951318359375,-0.0167914894981611,0.0319561398194705,0.152886758714166,11.2287569261543,9498.349609375,36086.2882430647,228674.994119438,608.744506835938,0.132148045804604,0.200149586457048,3.602,6,105.895333333333,209.05,16.651,30,1
"116","Moopinup",2010-03-23,21,82,3,2010,200,2,8,1,30,"Mar_2010",0.93824841512092,0.873544480670703,0.00234796900680911,0.0153702841173731,0,0.00943176525384257,0.000704390702042733,0,0.0198526244957592,0.853040940285557,0.788830164865505,0.0642107754200521,1.22022173511233,1,0,0,1,0,0,0.990600944158551,0.824982124696398,2010,16.3046703338623,564.385009765625,94.0044784545898,62.951318359375,-0.0394302459374998,0.0315926576603865,0.14937169825186,11.2287569261543,9498.349609375,36086.2882430647,228674.994119438,608.744506835938,-0.0728704679420915,0.200149586457048,2.31466666666667,4,125.516333333333,241,26.3753333333333,45,1
"117","Moopinup",2011-03-15,23,74,3,2011,200,0,16,1,31,"Mar_2011",0,0,0.00234796900680911,0.0153702841173731,0,0.00943176525384257,0.000704390702042733,0,0.0198526244957592,0,0,0,0,0,0,0,1,0,0,0.990600944158551,0.824982124696398,2011,26.2788734436035,451.271942138672,108.450271606445,62.951318359375,-0.12771654769749,0.0319864299993942,0.160247564769378,11.2287569261543,9498.349609375,36086.2882430647,228674.994119438,608.744506835938,-0.258684165407518,0.200149586457048,0.625,2.02500000000009,114.184666666667,218.025,51.5863333333333,81,1
"118","Moopinup",2012-02-28,25,59,2,2012,200,2,51,2,26,"Feb_2012",0,0,0.00234796900680911,0.0153702841173731,0,0.00943176525384257,0.000704390702042733,0,0.0198526244957592,0,0,0,0,0,0,0,1,0,0,0.990600944158551,0.824982124696398,2012,35.1913414001465,671.951232910156,104.283546447754,62.951318359375,0.0300735346328957,0.0314412067607682,0.154168673911801,11.2287569261543,9498.349609375,36086.2882430647,228674.994119438,608.744506835938,0.103831287780727,0.200149586457048,2.258,4,108.097333333333,215,92.6443333333333,125.025,1
"119","Moopinup",2013-03-19,27,78,3,2013,200,6,46,0,35,"Mar_2013",0,0,0.00234796900680911,0.0153702841173731,0,0.00943176525384257,0,0,0.0198526244957592,0,0,0,0,0,0,0,1,0,0,0.990600944158551,0.824982124696398,2013,37.0649223327637,529.555847167969,66.8751373291016,62.951318359375,-0.0343532181995735,0.0301993093838977,0.149771786434561,11.2287569261543,9498.349609375,36086.2882430647,228674.994119438,608.744506835938,-0.130085214369435,0.200149586457048,6.99766666666667,10,137.598333333333,264,96.6756666666667,134,0
"120","Moopinup",2014-03-11,29,70,3,2014,200,5,30,0,32,"Mar_2014",0,0,0.00234796900680911,0.0153702841173731,0,0.00943176525384257,0,0,0.0198526244957592,0,0,0,0,0,0,0,1,0,0,0.990600944158551,0.824982124696398,2014,50.3587341308594,586.747619628906,148.179611206055,62.951318359375,-0.0653816875782131,0.0306839522626764,0.147436577857977,11.2287569261543,9498.349609375,36086.2882430647,228674.994119438,608.744506835938,-0.0361348430417289,0.200149586457048,6.134,9,130.665333333333,255.025,78.743,114,0
"121","Moopinup",2015-03-10,31,69,3,2015,200,16,25,1,22,"Mar_2015",0,0,0.00234796900680911,0.0153702841173731,0,0.00943176525384257,0,0,0.0198526244957592,0,0,0,0,0,0,0,1,0,0,0.990600944158551,0.824982124696398,2015,42.8817749023438,593.267822265625,152.479431152344,62.951318359375,-0.0691840946520753,0.0311685951414551,0.147171213247001,11.2287569261543,9498.349609375,36086.2882430647,228674.994119438,608.744506835938,-0.0254239412372778,0.200149586457048,18.7153333333333,23,100.602,199.025,66.558,99,1
"122","Moopinup",2016-03-15,33,75,3,2016,200,24,28,0,33,"Mar_2016",0,0,0.00234796900680911,0.0153702841173731,0.000939187602723644,0.010130414531905,0,0,0.0198526244957592,0,0,0,0,0,0,0,1,0,0,0.990600944158551,0.824982124696398,2016,43.1615371704102,596.563903808594,178.746154785156,62.951318359375,-0.0915747070182016,0.0314714969406918,0.14969013578503,11.2287569261543,9498.349609375,36086.2882430647,228674.994119438,608.744506835938,-0.0200093847099413,0.200149586457048,28.2163333333333,34,117.159333333333,225,56.8356666666667,83,0
"123","Moopinup",2017-03-21,35,80,3,2017,200,21,20,3,14,"Mar_2017",0,0.000582207731718677,0.00234796900680911,0.0147880763856544,0.00234796900680911,0.0147880763856544,0,0,0.0218236811322521,0,0,0,0,0,0,0,1,0,0,0.990600944158551,0.824982124696398,2017,40.1124382019043,721.4560546875,206.27961730957,62.951318359375,0.0258973080567418,0.0321075907190889,0.179186432928074,11.2287569261543,9498.349609375,36086.2882430647,228674.994119438,608.744506835938,0.185154110773667,0.200149586457048,26.813,34,71.0853333333333,145,40.8916666666667,62,1
"124","Moopinup",2017-10-10,36,283,10,2017,200,65,9,1,20,"Oct_2017",0,0.000582207731718677,0.0295844094857948,0.103400093153237,0.00234796900680911,0.0147880763856544,0,0,0.0198526244957592,0,0,0,0,0,0,0,1,0,0,0.990600944158551,0.824982124696398,2017,41.4569091796875,576.117736816406,206.27961730957,62.951318359375,0.0119691721073845,0.0321075907190889,0.179186432928074,11.2287569261543,9498.349609375,36086.2882430647,228674.994119438,608.744506835938,-0.0535968204281874,0.200149586457048,68.6143333333333,76,79.39,158,29.2386666666667,48,1
"125","Moopinup",2018-03-20,37,79,3,2018,200,50,5,3,19,"Mar_2018",0,0.000582207731718677,0.94059638412773,0.888332557056358,0.00234796900680911,0.0147880763856544,0,0,0.0198526244957592,0,0,0,0,0,0,0,1,0,0,0.990600944158551,0.824982124696398,2018,41.2880477905273,546.568237304688,75.1710205078125,62.951318359375,0.0253774271353561,0.0417095777548919,0.192234206723114,11.2287569261543,9498.349609375,36086.2882430647,228674.994119438,608.744506835938,-0.102138530751469,0.200149586457048,55.72,65,84.3723333333333,168.025,23.722,44,1
"126","Porginup",2000-04-04,1,95,4,2000,200,0,2,0,0,"Apr_2000",0.295101088646967,0.261136277840695,0.227449455676516,0.271706304265761,0.00602643856920684,0.022083805209513,0.176710730948678,0,1.08214716658977,0.248344370860927,0.217309440332424,0.0310349305285028,0.970573227976951,1,0.062388081083017,0.062388081083017,0.210729890408996,0.0367960897700675,0.0367960897700675,0.23636926889715,0.943542434808907,2000,20.6478519439697,1030.97924804688,223.887832641602,68.3013671875,0.0494270382697852,0.013361617048253,0.0447070741178457,13.3239286027255,24326.94921875,53487.4810123883,277870.410830968,808.259765625,0.275554335244751,0.0474381528498961,0.239666666666667,2,8.294,22,5.596,11,0
"127","Porginup",2001-02-27,3,58,2,2001,200,2,1,0,6,"Feb_2001",0.389968895800933,0.339562098905247,0.336702954898911,0.391657229143073,0.00602643856920684,0.022083805209513,0.271578538102644,0.0108864696734059,1.1034223391062,0.346578366445916,0.298337878197637,0.0482404882482794,1.17017885987245,1,0.0547238736480195,0.062388081083017,0.210729890408996,0.0264009362522374,0.0367960897700675,0.23636926889715,0.943542434808907,2001,23.1541175842285,770.312255859375,163.651107788086,68.3013671875,-0.11106065559448,0.013361617048253,0.0447070741178457,13.3239286027255,24326.94921875,53487.4810123883,277870.410830968,808.259765625,-0.0469496458682209,0.0474381528498961,2.24366666666667,4,16.8533333333333,35,4.62966666666667,10,0
"128","Porginup",2002-02-26,5,57,2,2002,200,0,4,0,1,"Feb_2002",0.105754276827372,0.0837108342770857,0.588063763608087,0.625424688561721,0.00602643856920684,0.022083805209513,0.0126360808709176,0,0.966611022657518,0.103493052850279,0.0862874951305025,0.0172055577197767,0.442407287007043,1,0.0459136165031158,0.062388081083017,0.210729890408996,0.0220638854467851,0.0367960897700675,0.23636926889715,0.943542434808907,2002,21.4323329925537,738.350463867188,149.835525512695,68.3013671875,-0.0296793753505269,0.0010972130787799,0.0306939051156509,13.3239286027255,24326.94921875,53487.4810123883,277870.410830968,808.259765625,-0.0864936060546748,0.0474381528498961,0.211333333333333,2,10.7096666666667,26,7.607,13,0
"129","Porginup",2003-03-04,7,63,3,2003,200,3,3,0,3,"Mar_2003",0.105754276827372,0.0837108342770857,0.588063763608087,0.625424688561721,0.0198289269051322,0.0484144960362401,0.0108864696734059,0,0.951094254309704,0.103493052850279,0.0862874951305025,0.0172055577197767,0.442407287007043,1,0.0459136165031158,0.062388081083017,0.210729890408996,0.0220638854467851,0.0367960897700675,0.23636926889715,0.943542434808907,2003,25.5589065551758,777.80322265625,158.701034545898,68.3013671875,-0.0624814344053232,0.0010972130787799,0.0306939051156509,13.3239286027255,24326.94921875,53487.4810123883,277870.410830968,808.259765625,-0.0376816269521952,0.0474381528498961,3.23566666666667,5,13.4606666666667,33,6.649,12,0
"130","Porginup",2004-03-23,9,83,3,2004,200,3,2,0,2,"Mar_2004",0.0425738724727838,0.0698376745941865,0.546656298600311,0.55681389203473,0.0756220839813375,0.106549641374103,0.0120528771384137,0,0.924733470870383,0.0313595636930269,0.0207115958966368,0.0106479677963901,0.245672914272114,1,0.0459136165031158,0.062388081083017,0.210729890408996,0.0220638854467851,0.0367960897700675,0.23636926889715,0.943542434808907,2004,29.9663982391357,961.537902832031,202.48600769043,68.3013671875,0.0468075632075711,0.000414502718650184,0.0276684112780685,13.3239286027255,24326.94921875,53487.4810123883,277870.410830968,808.259765625,0.189639697193768,0.0474381528498961,3.308,5,12.6873333333333,29,5.18933333333333,11,0
