"","TRANSECT","TRAP_START","PeriodID","JulianDate","month","year","Trap.Effort","Woylie_Caps","Chuditch_Caps","Quenda_Caps","Koomal_Caps","Round","prop.2yrsburnt.500m.transect","prop.2yrsburnt.1km.transect","prop.great10yrs.unburnt.500m.transect","prop.great10yrs.unburnt.1km.transect","prop.great20yrs.unburnt.500m.transect","prop.great20yrs.unburnt.1km.transect","mean.tsf.transect","tsf.cat.shannon.diversity","prop.5yrsharvest.500m.transect","prop.20yrsharvest.500m.transect","prop.great20yrsharvest.500m.transect","prop.5yrsharvest.1km.transect","prop.20yrsharvest.1km.transect","prop.great20yrsharvest.1km.transect","tsh.shannon.diversity","mean.tsh.500m.transect","Year","BaitIntensity.Transect.Twelve","BaitIntensity.Transect.Six","BaitIntensity.Transect.Three","Rain.ThreeMonths","Rain.SixMonths","Rain.TwelveMonths","Rain.PrvAutumn","mean.smNDVI","ndvi.monthly.anomaly","prop.pasture.1km","prop.pasture.5km","DistCentroidPasture","mean.annual.precip","rain.anomaly.twelve","valleys.prop.area","Woylie_Abundance","Woylie_SD","Koomal_Abundance","Koomal_SD","Chuditch_Abundance","Chuditch_SD","Quenda_PA"
"90","Keninup",2006-10-31,14,304,10,2006,10000,111,8,1,21,"Oct_2006",0.55757970071568,0.496255669233203,0.120798091520278,0.0795274760046409,0.0952071134244199,0.0661322645290581,8.1694221496582,0.894233922606491,0,0,0.778139232270657,0,0,0.793376226136484,0.570001858361504,34.2329292297363,2006,16.1615505218506,0,3.94945001602173,246.453643798828,321.801910400391,518.778686523438,321.514556884766,62.3780029296875,0.124234590400557,0.190330007674597,0.268844896861425,13.3445027200904,591.472961425781,-0.122903800584747,0.409642834349919,124.582333333333,138,90.924,177.025,19.312,30,1
"91","Keninup",2007-03-27,15,86,3,2007,10000,128,2,2,30,"Mar_2007",0.55757970071568,0.496255669233203,0.120798091520278,0.0795274760046409,0.0952071134244199,0.0661322645290581,8.5713357925415,0.894233922606491,0,0,0.778139232270657,0,0,0.793376226136484,0.570001858361504,34.6348457336426,2007,17.9538345336914,9.93928337097168,3.91432166099548,46.9699058532715,136.13525390625,426.526123046875,67.4891586303711,62.3780029296875,-0.17077754960298,0.185094836092534,0.262976878377167,13.3445027200904,591.472961425781,-0.278874689354002,0.409642834349919,133.101666666667,148,111.121333333333,217,13.687,24,1
"92","Keninup",2007-11-06,16,310,11,2007,10000,113,2,2,20,"Nov_2007",0,0,0.18499240945565,0.157789262735998,0.0952071134244199,0.0661322645290581,9.18377590179443,0.489597463702789,0,0,0.778139232270657,0,0,0.793376226136484,0.570001858361504,35.2472839355469,2007,16.2340030670166,8.21439743041992,4.10911178588867,245.362121582031,464.281097412109,575.942687988281,67.4891586303711,62.3780029296875,-0.0436259684748974,0.185094836092534,0.262976878377167,13.3445027200904,591.472961425781,-0.0262569457106938,0.409642834349919,120.499666666667,135,108.002,214,13.376,24,1
"93","Keninup",2008-03-11,17,71,3,2008,10000,91,11,2,44,"Mar_2008",0,0,0.18499240945565,0.157789262735998,0.0952071134244199,0.0661322645290581,9.5282735824585,0.489597463702789,0,0,0.778139232270657,0,0,0.793376226136484,0.570001858361504,35.5917854309082,2008,16.4817790985107,8.46217441558838,4.35306167602539,57.7671432495117,215.454238891602,575.591552734375,84.1254043579102,62.3780029296875,-0.143786795112257,0.184601469137156,0.258506589295756,13.3445027200904,591.472961425781,-0.026850608104085,0.409642834349919,101.215333333333,116,164.489333333333,315.025,20.2243333333333,31,1
"94","Keninup",2008-11-04,18,309,11,2008,10000,97,8,0,44,"Nov_2008",0,0,0.18499240945565,0.157789262735998,0.0962914769030579,0.0666596350595929,10.178991317749,0.671917576616942,0,0,0.778139232270657,0,0,0.793376226136484,0.570001858361504,36.2425003051758,2008,14.9057521820068,8.35877323150635,4.25897312164307,129.943374633789,433.948364257812,600.994873046875,84.1254043579102,62.3780029296875,-0.0760537804275331,0.184601469137156,0.258506589295756,13.3445027200904,591.472961425781,0.0160986422746031,0.409642834349919,94.9073333333333,105,191.216,365,19.3103333333333,30,0
"95","Keninup",2009-03-31,19,90,3,2009,10000,50,6,1,74,"Mar_2009",0,0,0.18499240945565,0.157789262735998,0.0962914769030579,0.0666596350595929,10.5809049606323,0.671917576616942,0,0,0.778139232270657,0,0,0.793376226136484,0.570001858361504,36.6444129943848,2009,19.3533458709717,0,6.61553764343262,42.464427947998,218.516891479492,651.8623046875,194.981460571289,62.3780029296875,-0.123662009050206,0.185643021598509,0.263355854570942,13.3445027200904,591.472961425781,0.102099922059238,0.409642834349919,58.1936666666667,68,294.204666666667,556,17.8713333333333,30,1
"96","Keninup",2009-10-27,20,300,10,2009,10000,40,6,5,84,"Oct_2009",0,0,0.218824549989156,0.225820061174982,0.0969420949902407,0.0675034279084485,11.1550674438477,0.671759718775867,0,0,0.778139232270657,0,0,0.793376226136484,0.570001858361504,37.218578338623,2009,17.1394901275635,8.33883476257324,4.17296981811523,285.947174072266,491.020416259766,675.181945800781,194.981460571289,62.3780029296875,0.0977929962792228,0.185643021598509,0.263355854570942,13.3445027200904,591.472961425781,0.141526307767669,0.409642834349919,42.1986666666667,50,313.235333333333,600,18.1446666666667,29,1
"97","Keninup",2010-04-13,21,103,4,2010,10000,24,11,0,74,"Apr_2010",0,0,0.218824549989156,0.225820061174982,0.0969420949902407,0.0675034279084485,11.6143980026245,0.671649494828052,0,0,0.778139232270657,0,0,0.793376226136484,0.570001858361504,37.677906036377,2010,16.6339454650879,8.29511070251465,4.13365745544434,36.9606971740723,82.7610626220703,573.781494140625,88.3271865844727,62.3780029296875,0.0243249229669298,0.183779190878193,0.258062412896601,13.3445027200904,591.472961425781,-0.029910863959884,0.409642834349919,28.7576666666667,35,279.514,528,19.761,31,0
"98","Keninup",2010-10-19,22,292,10,2010,10000,20,11,0,62,"Oct_2010",0.087399696378226,0.130365995148191,0.131641726306658,0.0955595401328974,0.0965083495987855,0.0668705832718068,10.966947555542,0.825055486951885,0,0,0.778139232270657,0,0,0.793376226136484,0.570001858361504,38.194652557373,2010,16.7748985290527,8.4797887802124,6.23925161361694,146.247161865234,266.720092773438,349.481140136719,88.3271865844727,62.3780029296875,0.00759594801620824,0.183779190878193,0.258062412896601,13.3445027200904,591.472961425781,-0.409134207429747,0.409642834349919,22.7936666666667,28,260.602333333333,496,22.71,36,0
"99","Keninup",2011-04-12,23,102,4,2011,10000,19,9,0,123,"Apr_2011",0.087399696378226,0.130365995148191,0.131641726306658,0.0955595401328974,0.0965083495987855,0.0668705832718068,11.4454154968262,0.825055486951885,0,0,0.778139232270657,0,0,0.793376226136484,0.570001858361504,38.6731224060059,2011,15.7806043624878,9.49473285675049,4.76461791992188,85.135986328125,160.252593994141,426.972686767578,115.09725189209,62.3780029296875,-0.175806126666674,0.183285823922815,0.255951556247402,13.3445027200904,591.472961425781,-0.27811968659001,0.409642834349919,21.7356666666667,26,388.053333333333,728.05,20.6906666666667,34,0
"100","Keninup",2011-10-11,24,284,10,2011,9950,14,9,0,105,"Oct_2011",0.087399696378226,0.130365995148191,0.131641726306658,0.0955595401328974,0.0965083495987855,0.0668705832718068,11.9430236816406,0.825055486951885,0,0,0.778139232270657,0,0,0.793376226136484,0.570001858361504,39.1707344055176,2011,19.5711574554443,10.0764236450195,7.05744981765747,301.235107421875,490.688201904297,650.940734863281,115.09725189209,62.3780029296875,0.0589959872309428,0.183285823922815,0.255951556247402,13.3445027200904,591.472961425781,0.100541829155046,0.409642834349919,16.824,21,362.997666666667,693.05,20.2883333333333,33,0
"101","Keninup",2012-04-24,25,115,4,2012,9800,11,6,0,90,"Apr_2012",0.114508783344177,0.175297964349752,0.204510952071134,0.178040291108533,0.0965083495987855,0.0668705832718068,12.2034244537354,0.878685938768595,0,0,0.778139232270657,0,0,0.793376226136484,0.570001858361504,39.7066116333008,2012,19.3621826171875,9.28575897216797,4.80244112014771,22.249532699585,185.223129272461,675.911315917969,102.422660827637,62.3780029296875,-0.0130211409022394,0.187671307970617,0.263551455187084,13.3445027200904,591.472961425781,0.142759449711182,0.409642834349919,14.446,19,326.865,615.05,17.553,29,0
"102","Keninup",2012-11-13,26,318,11,2012,10000,25,3,0,78,"Nov_2012",0.114508783344177,0.175297964349752,0.204510952071134,0.178040291108533,0.0965083495987855,0.0668705832718068,12.7584476470947,0.878685938768595,0,0,0.778139232270657,0,0,0.793376226136484,0.570001858361504,40.2616386413574,2012,18.737585067749,9.45182800292969,4.60129976272583,160.091506958008,352.772796630859,489.536285400391,102.422660827637,62.3780029296875,-0.0545747377755384,0.187671307970617,0.263551455187084,13.3445027200904,591.472961425781,-0.172343763237572,0.409642834349919,27.7706666666667,32,307.472666666667,594.025,14.6296666666667,26,0
"103","Keninup",2013-04-09,27,99,4,2013,10000,20,7,0,101,"Apr_2013",0.114508783344177,0.175297964349752,0.204510952071134,0.178040291108533,0.0965083495987855,0.0668705832718068,13.1603622436523,1.05583247720438,0,0,0.778139232270657,0,0,0.793376226136484,0.570001858361504,40.6635551452637,2013,18.9704627990723,9.42062473297119,4.71619272232056,44.2229461669922,181.974746704102,545.729675292969,65.9874649047852,62.3780029296875,0.00270296610544911,0.190439644775792,0.267076341290475,13.3445027200904,591.472961425781,-0.0773379158745407,0.409642834349919,23.814,29,339.724666666667,657.075,15.9843333333333,28,0
"104","Moopinup",2000-03-28,1,88,3,2000,10000,127,6,4,9,"Mar_2000",0,0,0.372710192578675,0.33931484502447,0.000234852043212776,0.000116522955022139,6.98082113265991,0.00244952192114567,0,0,1,0,0,0.990095548823118,0.823967769370699,27.5608406066895,2000,20.7164249420166,10.0929698944092,0,138.550277709961,315.125610351562,802.251892089844,170.937744140625,62.7818212890625,-0.00796952072866202,0.0425274126128309,0.208907269357328,11.2287569203514,608.744506835938,0.317879476662051,0.199814238843107,142.674666666667,163,42.7963333333333,89.0250000000001,8.57366666666667,13,1
"105","Moopinup",2001-03-27,3,86,3,2001,10000,121,0,1,16,"Mar_2001",0,0,0.372710192578675,0.33931484502447,0.000234852043212776,0.00920531344674901,7.97603702545166,0.67607051988181,0,0,1,0,0,0.990095548823118,0.823967769370699,28.5560550689697,2001,18.9368629455566,8.08419513702393,0,14.9500932693481,107.891960144043,548.622436523438,113.291770935059,62.7818212890625,-0.093246806874969,NA,NA,NA,608.744506835938,-0.0987640457324134,0.199814238843107,130.969333333333,149,56.023,111,3.74066666666667,9,1
"106","Moopinup",2002-03-19,5,78,3,2002,10000,129,2,6,4,"Mar_2002",0.000704556129638328,0.000349568865066418,0.372710192578675,0.33931484502447,0.000234852043212776,0.00920531344674901,8.94954395294189,0.678383580845716,0,0,1,0,0,0.990095548823118,0.823967769370699,29.5321311950684,2002,18.6624736785889,3.98417735099792,0,89.6878433227539,247.21305847168,538.359436035156,116.608406066895,62.7818212890625,-0.0848849421593097,0.0428303144120676,0.175393760257363,11.2287569203514,608.744506835938,-0.115623336244331,0.199814238843107,139.231,155,36.7193333333333,78,4.85666666666667,10,1
"107","Moopinup",2003-03-18,7,77,3,2003,10000,118,2,3,15,"Mar_2003",0.000704556129638328,0.000349568865066418,0.394316580554251,0.391400605919366,0.000234852043212776,0.00920531344674901,9.94475841522217,0.678383580845716,0,0,1,0,0,0.990095548823118,0.823967769370699,30.5273475646973,2003,25.3187255859375,14.8755826950073,8.31861209869385,51.2919578552246,189.896438598633,610.81396484375,151.020919799805,62.7818212890625,-0.0883898562581775,NA,NA,NA,608.744506835938,0.00339955101782995,0.199814238843107,127.127,141.025,64.635,128.025,4.51933333333333,9,1
"108","Moopinup",2004-03-16,9,76,3,2004,10000,86,0,1,24,"Mar_2004",0.000704556129638328,0.000349568865066418,0.394316580554251,0.391400605919366,0.000234852043212776,0.00920531344674901,10.9399747848511,0.685542389886876,0,0,1,0,0,0.990095548823118,0.823967769370699,31.5225620269775,2004,21.7658615112305,11.2021732330322,4.03251981735229,30.3166332244873,241.091949462891,672.455139160156,165.74186706543,62.7818212890625,-0.0517412532362637,0.0389834615617617,0.166726543809656,11.2287569203514,608.744506835938,0.104659067324265,0.199814238843107,91.1336666666667,101,89.8506666666667,173,3.27,9,1
"109","Moopinup",2005-03-21,11,80,3,2005,10000,9,2,0,19,"Mar_2005",0,0,0.394316580554251,0.391400605919366,0.000234852043212776,0.00920531344674901,11.9515943527222,0.683238428958511,0,0,1,0,0,0.990095548823118,0.823967769370699,32.5341835021973,2005,18.7203826904297,7.17421340942383,1.56092071533203,15.1542043685913,102.666915893555,470.430053710938,96.6542053222656,62.7818212890625,-0.174377801766689,0.0352577694311504,0.164938394584929,11.2287569203514,608.744506835938,-0.227212650909846,0.199814238843107,11.6013333333333,17,83.7146666666667,165.025,5.30966666666667,11,0
"110","Moopinup",2005-11-08,12,312,11,2005,5400,0,3,2,14,"Nov_2005",0,0,0.580554250821982,0.53484036355162,0.000234852043212776,0.00920531344674901,12.5859069824219,0.683238428958511,0,0,1,0,0,0.990095548823118,0.823967769370699,33.1684989929199,2005,22.574914932251,11.2817430496216,5.59435272216797,266.267456054688,543.172119140625,789.85546875,96.6542053222656,62.7818212890625,-0.0992540717841745,0.0352577694311504,0.164938394584929,11.2287569203514,608.744506835938,0.297515558465439,0.199814238843107,5.06166666666667,11,85.456,175,6.45333333333333,12,1
"111","Moopinup",2006-03-21,13,80,3,2006,10000,0,2,2,19,"Mar_2006",0,0,0.580554250821982,0.53484036355162,0.000234852043212776,0.00920531344674901,12.9495429992676,0.683238428958511,0,0,1,0,0,0.990095548823118,0.823967769370699,33.5321311950684,2006,26.3383636474609,11.0491571426392,9.48823738098145,66.2127075195312,287.071563720703,859.488952636719,313.983184814453,62.7818212890625,0.0411340325911155,0.0332586175561883,0.160913017563055,11.2287569203514,608.744506835938,0.411904243874121,0.199814238843107,1.69466666666667,4,95.0576666666667,185.025,6.88633333333333,13,1
"112","Moopinup",2006-11-14,14,318,11,2006,10000,3,1,1,41,"Nov_2006",0,0,0.937999060591827,0.88778839431368,0.000234852043212776,0.00920531344674901,13.6002616882324,0.664861724767825,0,0,1,0,0,0.990095548823118,0.823967769370699,34.1828498840332,2006,21.9423332214355,10.8931760787964,5.33895683288574,196.579620361328,331.229888916016,492.9384765625,313.983184814453,62.7818212890625,-0.0430279248631791,0.0332586175561883,0.160913017563055,11.2287569203514,608.744506835938,-0.190237495325191,0.199814238843107,3.51033333333333,5,152.466666666667,296.025,7.99366666666667,15,1
"113","Moopinup",2007-03-20,15,79,3,2007,10000,6,8,3,45,"Mar_2007",0,0,0.937999060591827,0.88778839431368,0.000234852043212776,0.00920531344674901,13.9447584152222,0.664861724767825,0,0,1,0,0,0.990095548823118,0.823967769370699,34.5273475646973,2007,23.444356918335,16.3292179107666,5.36124610900879,42.1293411254883,142.512893676758,433.555084228516,70.6667251586914,62.7818212890625,-0.095294344880087,0.0325013630580966,0.164272941791252,11.2287569203514,608.744506835938,-0.287788096056918,0.199814238843107,6.55833333333333,9,176.643,332,13.5243333333333,21,1
"114","Moopinup",2008-04-01,17,92,4,2008,10000,6,6,3,36,"Apr_2008",0.937294504462189,0.873572593800979,0.00234852043212776,0.0152645071079003,0,0.00908879049172687,0.477766484022141,0.015171212857386,0,0,1,0,0,0.990095548823118,0.823967769370699,35.5608406066895,2008,16.9241714477539,11.2951574325562,5.80274772644043,13.670841217041,136.500366210938,583.684814453125,97.9833602905273,62.7818212890625,0.0309169358401601,0.0316229478403102,0.152441762674222,11.2287569203514,608.744506835938,-0.0411661905797966,0.199814238843107,6.75166666666667,9,139.773,269,15.6723333333333,26,1
"115","Moopinup",2009-03-10,19,69,3,2009,10000,3,4,1,21,"Mar_2009",0.937294504462189,0.873572593800979,0.00234852043212776,0.0152645071079003,0,0.00908879049172687,1.41556560993195,0.015171212857386,0,0,1,0,0,0.990095548823118,0.823967769370699,36.4986419677734,2009,18.7934455871582,11.5344572067261,5.90683746337891,47.6917762756348,243.233627319336,689.188903808594,205.579620361328,62.7818212890625,-0.0141786609732259,0.0319561398194705,0.152886758714166,11.2287569203514,608.744506835938,0.132148045804604,0.199814238843107,3.602,6,105.895333333333,209.05,16.651,30,1
"116","Moopinup",2010-03-23,21,82,3,2010,10000,2,8,1,30,"Mar_2010",0.937294504462189,0.873572593800979,0.00234852043212776,0.0152645071079003,0,0.00943835935679329,2.44905829429626,0.015171212857386,0,0,1,0,0,0.990095548823118,0.823967769370699,37.5321311950684,2010,16.2932224273682,10.8389081954956,0,9.96243000030518,160.387847900391,564.385009765625,94.0044784545898,62.7818212890625,-0.0368775788004716,0.0315926576603865,0.14937169825186,11.2287569203514,608.744506835938,-0.0728704679420915,0.199814238843107,2.31466666666667,4,125.516333333333,241,26.3753333333333,45,1
"117","Moopinup",2011-03-15,23,74,3,2011,10000,0,16,1,31,"Mar_2011",0,0,0.00234852043212776,0.0152645071079003,0,0.00943835935679329,3.42513489723206,0.015171212857386,0,0,1,0,0,0.990095548823118,0.823967769370699,38.5082092285156,2011,26.2632331848145,15.2292366027832,7.02736568450928,94.3669052124023,183.212890625,451.271942138672,108.450271606445,62.7818212890625,-0.125398497089037,0.0319864299993942,0.160247564769378,11.2287569203514,608.744506835938,-0.258684165407518,0.199814238843107,0.625,2.02500000000009,114.184666666667,218.025,51.5863333333333,81,1
"118","Moopinup",2012-02-28,25,59,2,2012,10000,2,51,2,26,"Feb_2012",0,0,0.00234852043212776,0.0152645071079003,0,0.00943835935679329,4.38207244873047,0.015171212857386,0,0,1,0,0,0.990095548823118,0.823967769370699,39.465145111084,2012,35.1760749816895,17.5070991516113,7.95607852935791,105.379249572754,379.088043212891,671.951232910156,104.283546447754,62.7818212890625,0.032810904667148,0.0314412067607682,0.154168673911801,11.2287569203514,608.744506835938,0.103831287780727,0.199814238843107,2.258,4,108.097333333333,215,92.6443333333333,125.025,1
"119","Moopinup",2013-03-19,27,78,3,2013,10000,6,46,0,35,"Mar_2013",0,0,0.00234852043212776,0.0152645071079003,0,0.00943835935679329,5.43470430374146,0.015171212857386,0,0,1,0,0,0.990095548823118,0.823967769370699,40.5177803039551,2013,37.0504112243652,18.3806018829346,9.20124626159668,86.2171859741211,253.963348388672,529.555847167969,66.8751373291016,62.7818212890625,-0.0317870591096647,0.0301993093838977,0.149771786434561,11.2287569203514,608.744506835938,-0.130085214369435,0.199814238843107,6.99766666666667,10,137.598333333333,264,96.6756666666667,134,0
"120","Moopinup",2014-03-11,29,70,3,2014,10000,5,30,0,32,"Mar_2014",0,0,0.00234852043212776,0.0152645071079003,0,0.00943835935679329,6.41078090667725,0.015171212857386,0,0,1,0,0,0.990095548823118,0.823967769370699,41.4938545227051,2014,50.3443756103516,23.9644985198975,9.25688552856445,8.30000019073486,200.95475769043,586.747619628906,148.179611206055,62.7818212890625,-0.0628979851279811,0.0306839522626764,0.147436577857977,11.2287569203514,608.744506835938,-0.0361348430417289,0.199814238843107,6.134,9,130.665333333333,255.025,78.743,114,0
"121","Moopinup",2015-03-10,31,69,3,2015,10000,16,25,1,22,"Mar_2015",0,0,0.00234852043212776,0.0152645071079003,0,0.00943835935679329,7.40599632263184,0.015171212857386,0,0,1,0,0,0.990095548823118,0.823967769370699,42.489070892334,2015,42.872501373291,22.9585990905762,9.32564544677734,19.8457946777344,165.983367919922,593.267822265625,152.479431152344,62.7818212890625,-0.0667104969126547,0.0311685951414551,0.147171213247001,11.2287569203514,608.744506835938,-0.0254239412372778,0.199814238843107,18.7153333333333,23,100.602,199.025,66.558,99,1
"122","Moopinup",2016-03-15,33,75,3,2016,10000,24,28,0,33,"Mar_2016",0,0,0.00234852043212776,0.0152645071079003,0.000939408172851104,0.0101374970869261,8.42035007476807,0.015171212857386,0,0,1,0,0,0.990095548823118,0.823967769370699,43.5034217834473,2016,43.1538505554199,19.1865139007568,8.79394721984863,133.346160888672,209.933654785156,596.563903808594,178.746154785156,62.7818212890625,-0.0891606112359509,0.0314714969406918,0.14969013578503,11.2287569203514,608.744506835938,-0.0200093847099413,0.199814238843107,28.2163333333333,34,117.159333333333,225,56.8356666666667,83,0
"123","Moopinup",2017-03-21,35,80,3,2017,10000,21,20,3,14,"Mar_2017",0,0.000582614775110697,0.00234852043212776,0.0146818923327896,0.00234852043212776,0.0146818923327896,9.43470478057861,0.0165739443456616,0,0,1,0,0,0.990095548823118,0.823967769370699,44.5177764892578,2017,41.6786308288574,24.600133895874,8.76179695129395,95.8248596191406,230.354385375977,721.4560546875,206.27961730957,62.7818212890625,0.0286235799731399,0.0321075907190889,0.179186432928074,11.2287569203514,608.744506835938,0.185154110773667,0.199814238843107,26.813,34,71.0853333333333,145,40.8916666666667,62,1
"124","Moopinup",2017-10-10,36,283,10,2017,10000,65,9,1,20,"Oct_2017",0,0.000582614775110697,0.0295913574448098,0.103239338149615,0.00234852043212776,0.0146818923327896,9.98972797393799,0.015171212857386,0,0,1,0,0,0.990095548823118,0.823967769370699,45.0728034973145,2017,41.4491424560547,24.3342399597168,10.3440771102905,328.800933837891,379.467651367188,576.117736816406,206.27961730957,62.7818212890625,0.0146584306837649,0.0321075907190889,0.179186432928074,11.2287569203514,608.744506835938,-0.0535968204281874,0.199814238843107,68.6143333333333,76,79.39,158,29.2386666666667,48,1
"125","Moopinup",2018-03-20,37,79,3,2018,10000,50,5,3,19,"Mar_2018",0,0.000582614775110697,0.939643024894317,0.888254486133768,0.00234852043212776,0.0146818923327896,10.4299192428589,0.015171212857386,0,0,1,0,0,0.990095548823118,0.823967769370699,45.512996673584,2018,41.2803153991699,18.9692935943604,6.73858022689819,85.3252334594727,207.108779907227,546.568237304688,75.1710205078125,62.7818212890625,0.0281023174936346,0.0417095777548919,0.192234206723114,11.2287569203514,608.744506835938,-0.102138530751469,0.199814238843107,55.72,65,84.3723333333333,168.025,23.722,44,1
"126","Porginup",2000-04-04,1,95,4,2000,10000,0,2,0,0,"Apr_2000",0.294689749076055,0.261091183688881,0.227582182454775,0.271851991693411,0.00602995526162225,0.0220879743250897,8.18289566040039,1.06936968036829,0.0595214938727874,0.0595214938727874,0.214355183816378,0.0359637530677742,0.0359637530677742,0.236926562205022,0.964701297324298,16.6514873504639,2000,20.6435680389404,6.33087825775146,0,153.818008422852,316.911834716797,1030.97924804688,223.887832641602,68.1514306640625,0.0517024422666147,0.013361617048253,0.0447070741178457,13.323928594165,808.259765625,0.275554335244751,0.0475616801662545,0.239666666666667,2,8.294,22,5.596,11,0
"127","Porginup",2001-02-27,3,58,2,2001,10000,2,1,0,6,"Feb_2001",0.389223886403423,0.339437417406079,0.336510406535693,0.391636775533321,0.00602995526162225,0.0220879743250897,8.09377574920654,1.09179129532505,0.0525189651818712,0.0595214938727874,0.214355183816378,0.0257693033792713,0.0359637530677742,0.236926562205022,0.964701297324298,17.5510101318359,2001,23.1496887207031,10.720630645752,6.36920404434204,55.7066307067871,295.580322265625,770.312255859375,163.651107788086,68.1514306640625,-0.10913322656565,NA,NA,NA,808.259765625,-0.0469496458682209,0.0475616801662545,2.24366666666667,4,16.8533333333333,35,4.62966666666667,10,0
"128","Porginup",2002-02-26,5,57,2,2002,10000,0,4,0,1,"Feb_2002",0.10542695973546,0.0836322446667925,0.588795954094534,0.625448367000189,0.00602995526162225,0.0220879743250897,9.08899116516113,0.957631094297182,0.0443493483758024,0.0595214938727874,0.214355183816378,0.0215216160090617,0.0359637530677742,0.236926562205022,0.964701297324298,18.5462245941162,2002,21.4279518127441,11.1782159805298,5.60744619369507,156.694885253906,425.404479980469,738.350463867188,149.835525512695,68.1514306640625,-0.0275754926154549,0.0010972130787799,0.0306939051156509,13.323928594165,808.259765625,-0.0864936060546748,0.0475616801662545,0.211333333333333,2,10.7096666666667,26,7.607,13,0
"129","Porginup",2003-03-04,7,63,3,2003,10000,3,3,0,3,"Mar_2003",0.10542695973546,0.0836322446667925,0.588795954094534,0.625448367000189,0.0200350126434546,0.0485180290730602,10.1033449172974,0.948147522516799,0.0443493483758024,0.0595214938727874,0.214355183816378,0.0215216160090617,0.0359637530677742,0.236926562205022,0.964701297324298,19.5605792999268,2003,25.5545597076416,12.5480146408081,6.74943399429321,43.4831924438477,232.825012207031,777.80322265625,158.701034545898,68.1514306640625,-0.0604486742290912,NA,NA,NA,808.259765625,-0.0376816269521952,0.0475616801662545,3.23566666666667,5,13.4606666666667,33,6.649,12,0
"130","Porginup",2004-03-23,9,83,3,2004,10000,3,2,0,2,"Mar_2004",0.0422096868313558,0.0696620728714367,0.547558840692472,0.557013403813479,0.0762497568566427,0.106664149518595,10.6212491989136,0.902772788793181,0.0443493483758024,0.0595214938727874,0.214355183816378,0.0215216160090617,0.0359637530677742,0.236926562205022,0.964701297324298,20.6132106781006,2004,29.9608039855957,12.6232957839966,4.51420831680298,46.8950843811035,344.90478515625,961.537902832031,202.48600769043,68.1514306640625,0.0490772875679811,0.000414502718650184,0.0276684112780685,13.323928594165,808.259765625,0.189639697193768,0.0475616801662545,3.308,5,12.6873333333333,29,5.18933333333333,11,0
"131","Porginup",2005-03-01,11,60,3,2005,10000,3,1,0,5,"Mar_2005",0.610776113596577,0.589767793090429,0.122738766776892,0.152350387011516,0.00194514685858782,0.0235038701151595,4.27056837081909,0.918414925255863,0.0443493483758024,0.0595214938727874,0.214355183816378,0.0215216160090617,0.0359637530677742,0.236926562205022,0.964701297324298,21.5510101318359,2005,22.6508808135986,13.5833501815796,6.77209997177124,35.1731719970703,161.9638671875,699.548950195312,136.398590087891,68.1514306640625,-0.0599292638798753,4.87650257235511e-05,0.0270471045078507,13.323928594165,808.259765625,-0.134499847763207,0.0475616801662545,3.303,5,15.423,33,3.48666666666667,9,0
"132","Porginup",2006-02-21,13,52,2,2006,10000,3,1,0,0,"Feb_2006",0.610776113596577,0.589767793090429,0.122738766776892,0.152350387011516,0.0842248589768528,0.116575420049084,5.24664545059204,0.918414925255863,0,0.0595214938727874,0.214355183816378,0,0.0359637530677742,0.236926562205022,0.964701297324298,22.5270862579346,2006,24.9627933502197,11.2945499420166,6.83103084564209,130.53337097168,466.067596435547,1102.06115722656,385.075714111328,68.1514306640625,0.0508819490287288,0.00021944261575598,0.0270133378355563,13.323928594165,808.259765625,0.363498721694226,0.0475616801662545,3.234,5,7.338,21,3.49933333333333,9,0
"133","Porginup",2007-03-06,15,65,3,2007,10000,1,2,0,1,"Mar_2007",0.568566426765221,0.520105720218992,0.141995720676911,0.17188974891448,0.0842248589768528,0.116575420049084,6.28013801574707,1.0147716340533,0,0.0595214938727874,0.214355183816378,0,0.0359637530677742,0.236926562205022,0.964701297324298,23.5605792999268,2007,26.8504066467285,13.5899429321289,6.82855844497681,49.1692314147949,205.738525390625,624.995910644531,122.461524963379,68.1514306640625,-0.0733239219040132,0.000341355180064858,0.0269052844842141,13.323928594165,808.259765625,-0.226738806970995,0.0475616801662545,1.15,2,6.87766666666667,19,5.326,11,0
"134","Porginup",2008-02-26,17,57,2,2008,10000,0,5,0,2,"Feb_2008",0,0,0.141995720676911,0.17188974891448,0.0842248589768528,0.116575420049084,7.25621461868286,0.501612101289912,0,0.0595214938727874,0.214355183816378,0,0.0359637530677742,0.236926562205022,0.964701297324298,24.5366554260254,2008,19.415210723877,8.3523645401001,2.33083438873291,82.684814453125,414.219055175781,833.446838378906,188.70231628418,68.1514306640625,-0.0774823115568167,0.000341355180064858,0.0264967077494513,13.323928594165,808.259765625,0.0311621013752057,0.0475616801662545,0.0956666666666667,1,8.23033333333333,20,10.034,17,0
